Region,Country Name,Country Code,Indicator Name_x,Income Group,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Latin America & Caribbean,"Venezuela, RB",VEN,Mineral rents (% of GDP),Upper middle income,0.5925702315164371,0.502264923402649,0.389479271422493,0.334974354076543,0.36801003159212997,0.49096054715277904,0.511807842495304,0.343201608521674,0.232729232865839,0.23839719611834198,0.273438939297214,0.23305661721944002,0.224041737760817,0.157861155340875,0.20898093263117,0.232767536597443,0.214802936966928,0.250672321914363,0.190250888734165,0.353653447260077,0.45503574574148403,0.5203416236946871,0.370441425856181,0.282752524485731,0.305217758692221,0.17800928791782397,0.272548437612334,0.242850383632782,0.31563123337903903,0.198702727299821,0.235596420145657,0.26293918077076106,0.35407875847967996,0.522411904250462,0.583191158993315,0.89485095070097,0.929089021842418,1.2722792883882401,1.0155216959839202,0.38767215476988204,0.550276773390032,0.924321702099858,0.485419170408587,0.36224156435563,0.19758985934374002,,,,
East Asia & Pacific,Vietnam,VNM,Mineral rents (% of GDP),Lower middle income,,,,,,,,,,,,,,,,0.0298619247922245,0.00619852805928815,0.00412965202662651,0.0217151151896645,0.154683465087046,0.12392451762368399,0.0642984186644585,0.0793085114335068,0.0249359218099982,0.0202521879451495,0.0162091931867362,0.0176066744508601,0.0438222206043472,0.024419604627987004,0.0266330357106757,0.0327178591854685,0.020497078448392,0.0245252899517639,0.0337026464169338,0.0777989232207034,0.150379677660204,0.379569790356289,0.460478185703896,0.900251676847167,0.621323894590275,0.623469702733331,0.775599226259032,0.460082976293514,0.482934690954957,0.33402949428642,0.217686980104708,0.22205196206354602,0.28941086240181896,0.277120319138178
Latin America & Caribbean,Virgin Islands (U.S.),VIR,Mineral rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Middle East & North Africa,West Bank and Gaza,PSE,Mineral rents (% of GDP),Lower middle income,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Middle East & North Africa,"Yemen, Rep.",YEM,Mineral rents (% of GDP),Low income,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa,Zambia,ZMB,Mineral rents (% of GDP),Lower middle income,35.20268224850471,22.306941913788098,19.1888176854541,36.8530701241789,30.171435803517603,9.90008991491842,13.6862808273195,9.56949008041481,6.07605574337685,13.675778778389098,13.182789651944802,5.947133317887009,2.235059624511,5.678789613556741,2.8183984008970397,4.158121000782081,0.0941743986285957,5.105164958646331,15.0253501816928,17.6910536298645,15.600893627406599,7.7427111108305295,7.433892197637401,1.4502126686103503,5.706401995200981,8.42652120108511,3.8183367096637406,3.94844711816657,0.0,0.0,1.0448216952563398,0.0,0.00232456195867414,0.7829800818157672,7.054177885651111,9.59142037976757,18.0582411321327,18.651306941999,14.553009063227902,14.7037234811494,18.709228524497103,19.174871793350302,16.0996540532072,14.248076228945301,12.4845083121681,12.1202559654109,11.200535684107699,13.180571257848301,14.6187624880248
Sub-Saharan Africa,Zimbabwe,ZWE,Mineral rents (% of GDP),Lower middle income,1.95593419692085,1.31979862114823,1.2015088618146499,1.7226433501906202,2.08034819054141,1.1090418936553899,1.6646201692680902,1.5466478795753202,0.902725037436758,2.10072346435223,3.2118550444146097,1.6411195854379401,1.02645150317387,1.48564147380459,1.39468802265995,1.2917720082089998,0.9939200317196929,1.32616770172949,2.39012728775823,2.0593318534176297,1.22926707480378,6.048146981091301,6.528264499604809,5.2241985145818095,5.28583638833022,3.1488229932927103,3.4267231301136203,2.7954705644796496,0.0809766818182895,0.212515473349395,0.5056226054997229,0.21566603859445002,0.46573414918586603,1.26232421659287,2.53606463816908,2.69106021228612,5.05040676471058,6.8388349463012,3.7584710319815295,1.58645363203718,3.0745852745122004,4.56392776249549,4.16319023190853,3.09199807582156,3.1951266421224203,3.1274937874868,3.59945811356587,3.5698721765845094,3.7359335484211598
South Asia,Afghanistan,AFG,Natural gas rents (% of GDP),Low income,0.0,0.0,0.0041711607233211,0.044441184645058,0.151180706206547,0.42275647369675,0.531305822697037,0.528158215631314,0.257750331344148,0.389289689043069,0.464104487909565,0.163296982404359,,,,,,,,,,,,,,,,,,,,,0.120477042109486,0.0194775766649652,0.0147487007029468,0.0147590974773161,0.0147771902324877,0.0139711219304748,0.0153953430305794,0.010372699124045,0.0297271005463438,0.0519919549029144,0.0513899292219139,0.0397766839499047,0.0056252380842342605,0.0049449123768245395,0.00299298300553563,0.00338093060304049,0.00472841945250917
Europe & Central Asia,Albania,ALB,Natural gas rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,0.447717084034577,0.39254418961138204,0.428616074097087,0.28403564918751395,0.45282226716015705,0.442237836685653,0.27879704329663596,0.237912268050754,0.20443920759828102,0.037532557027331,0.0197664275724978,0.0153857680993487,0.0145391859702109,0.0141060421524269,0.00756922705334567,0.00319571171300656,0.0225466023811329,0.0170703578870492,0.0260391882009138,0.011262657835665999,0.0153568399885581,0.0141532904580241,0.0245291550081959,0.00764404776065928,0.0279769226694363,0.0258746802113713,0.0051142244360665,0.00964095210572273,0.0181089915689078,0.0187310825074104,0.0206004703151895,0.0138503395376535,0.0101121601296311,0.0199805203548483,0.0430425253330278
Middle East & North Africa,Algeria,DZA,Natural gas rents (% of GDP),Lower middle income,0.026887596125202,0.0227188511456124,0.025602805453268998,0.0496520593543806,0.0940005619039649,0.29276898111224,0.364750173028759,0.42602717997013395,0.627005502993936,1.4910293537543797,0.8595130467554781,0.500247254565834,0.11846378078663199,1.1695188513226398,0.9591934431412901,1.02115289544459,0.895515119411703,0.682167638588352,0.7369641067391459,0.8539660850223741,0.9800351101473309,1.30902707903198,1.0872517078139101,1.3644582267796699,1.13731807660999,1.54562423350737,1.91398313251402,2.5325558206939704,2.10006460542978,2.08144620999555,3.5631690292185403,4.04539865451805,3.2519376195234,2.98519820659985,2.6732308793349904,3.92160443085625,4.44459000406375,4.28237451647551,3.96161415205898,4.52225164216776,3.2299409264078505,4.04048731277814,4.38424596672904,4.29428010920909,3.9355264271281802,3.17825137082542,2.03128782968726,2.2539556895783304,3.1129989000845297
East Asia & Pacific,American Samoa,ASM,Natural gas rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Europe & Central Asia,Andorra,AND,Natural gas rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,Angola,AGO,Natural gas rents (% of GDP),Lower middle income,,,,,,,,,,,0.0139247868536926,0.00802875335499867,0.00218431924078367,0.00913712197393675,0.00919205557312382,0.00756677049987715,0.0103221496567991,0.00711833690801796,0.006418921578930811,0.00675261072644778,0.0183113044234519,0.0386210090441244,0.0380144434377905,0.0697532911952145,0.0832965093516018,0.0720568901674239,0.066885305763808,0.067360644888533,0.0535851333135893,0.0884690475798805,0.142667122978375,0.17676995111459803,0.11061456736516001,0.11794758821519001,0.11531158989982301,0.078537054992305,0.0804769080143278,0.0912745613936945,0.0674385774633509,0.079863811970496,0.0897510607407296,0.119795225568884,0.108784224858265,0.11624836381373,0.0855670898453208,0.0623095971860932,0.0863265079656948,0.360864822756495,0.784963394276457
Latin America & Caribbean,Antigua and Barbuda,ATG,Natural gas rents (% of GDP),High income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Latin America & Caribbean,Argentina,ARG,Natural gas rents (% of GDP),Upper middle income,0.0193964143111028,0.0214963316608123,0.0154652297756612,0.0125105734091511,0.0203139863513302,0.061296184006525,0.0572943982404343,0.0222667977027626,0.0290895400405438,0.0861022406486205,0.149630244253809,0.14602822820697597,0.0663699553025466,0.161866924210459,0.201303256047909,0.186019829233893,0.151721543454159,0.102949074153477,0.11333417398566802,0.260219261509103,0.14938809619462498,0.11879359087396602,0.0853244890482942,0.102250619625434,0.0839529426742212,0.0946404439781652,0.11008667587424001,0.111438509808146,0.0993394421841016,0.180661075297268,0.26034034748338897,0.329991494199331,0.8062988797362048,0.6567426993492671,0.5609771639142961,0.603504309327521,0.673857014816318,0.559037584925189,0.48583767399503297,0.5304224138311799,0.37922481481578707,0.460609398280019,0.50490445673331,0.50352906542696,0.394538674445918,0.23719851512394297,0.15655791139637,0.19103691670308198,0.394191155484303
Europe & Central Asia,Armenia,ARM,Natural gas rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,Aruba,ABW,Natural gas rents (% of GDP),High income,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
East Asia & Pacific,Australia,AUS,Natural gas rents (% of GDP),High income,0.0,0.0,0.0022908435025184603,0.000272200248913108,0.0211881007644065,0.0812550367844112,0.0973008018472341,0.0991150375096579,0.10591229844161401,0.23020615391707,0.28818321419060805,0.0926830682573567,0.0099530987008006,0.0622745682417971,0.0725227003835459,0.106913150585034,0.18025314198617398,0.123642123428675,0.0787003535415337,0.0858131925255067,0.15295542869419698,0.10551640238185499,0.0830901396215546,0.109074432836261,0.146259791553134,0.149600607140544,0.171199651911945,0.15367073519668698,0.110615082835429,0.148470618618897,0.25201130586712,0.26500927233001603,0.235062161491035,0.26088488924452397,0.26392730387040897,0.27009781156401896,0.30144043076537796,0.29751968506412496,0.29423674334944105,0.377988522820118,0.306904111448089,0.340244756952344,0.34081732466763104,0.321459343702177,0.43502655795861,0.639716982911285,0.5776448139614351,0.6934629448290122,1.3414010709644097
Europe & Central Asia,Austria,AUT,Natural gas rents (% of GDP),High income,0.009358392165661509,0.0114448549955571,0.0124799225454626,0.0133557138308265,0.0504834443355394,0.0820566614969118,0.0697883129567653,0.0674827446963371,0.0675836757600922,0.11107206706074,0.11398617936994199,0.0617954409290642,0.0193174499522738,0.0542046843712533,0.0601420300772789,0.0523562270332451,0.0302415518920296,0.014529200858743999,0.014787032805149999,0.0166763586268549,0.020415727923381997,0.0167401487748007,0.0114519841552919,0.0136888515811896,0.00973086727116615,0.00905044882016651,0.0116682207942222,0.0125552873052416,0.00554491361594165,0.0048101736222917,0.0286668583344258,0.0511387706245257,0.0394717188694376,0.0364289502290143,0.0271583753885103,0.0223091004293339,0.0444220569337828,0.042335784744478994,0.0480742522031227,0.0486715350808296,0.0404650052672264,0.0552904557425686,0.0656986077166252,0.0483893470374962,0.0308688034239929,0.0234744444639073,0.0132882333086577,0.0208806027216267,0.0235349714614227
Europe & Central Asia,Azerbaijan,AZE,Natural gas rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,,,3.4825405783871,2.18254322462019,2.04826461152738,2.52122177297353,2.36545074454411,2.6632667124448703,3.29867922451523,2.4821786138421897,0.815639432685567,0.6621141202223411,2.8342800972939197,4.919936897726731,3.34729645504885,3.13043053733114,2.59576725595603,1.68197134335715,2.37958973697943,2.8340593768179705,4.15499942514208,3.8609357820639505,2.7472479987613396,3.31547445626391,3.53812332529563,3.23894191419811,2.5112340934152,2.4295004786427596,2.06983281572292,2.9276193268254502,3.80407153781444
Latin America & Caribbean,"Bahamas, The",BHS,Natural gas rents (% of GDP),High income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Middle East & North Africa,Bahrain,BHR,Natural gas rents (% of GDP),High income,,,,,,,,,,,1.9520973948509,0.8210758197543501,0.22903260596289102,1.7324296448783898,1.5480618694102202,2.1315509632369,2.64457548086919,1.6352565616691002,1.4559846266411698,1.46852339662557,1.7398879641300202,1.3795026873412999,1.30938024507552,1.6503092581460101,1.2174937856136498,1.3812970826161,1.78903565196182,2.17466118292001,1.82133696937775,1.56774027323951,2.18949333051541,2.77589334034347,2.1795309914361702,1.9968207330998602,1.7667247327198703,2.639072080933,3.14796841577577,3.1319863906666203,3.32073729312657,3.5821568734057005,2.70622485361331,3.94228151911555,4.1509330458215,4.33922367264887,4.08224048084014,2.70989257786567,1.39492171230287,1.45703627363452,2.02214131464376
South Asia,Bangladesh,BGD,Natural gas rents (% of GDP),Lower middle income,0.0,0.0,0.000286645742298887,0.0030650328279491802,0.00811647094586254,0.00944483307214769,0.0373966855137595,0.0534142149485516,0.0224310840679837,0.0390412971844793,0.0790094835588859,0.0192503644517839,0.0,0.0313349086329971,0.020757871673169,0.00997074729820572,0.0397715709095721,0.0347507997302985,0.0386226253137901,0.0342875023571867,0.0841350868387182,0.0742556844581962,0.0672383384098368,0.0719604750470408,0.0850915163248181,0.11050517612808501,0.16446770488937804,0.14450180895899,0.134119743588338,0.20400305471681,0.35539271802209205,0.39077220872420704,0.48461681579846894,0.4799579211565779,0.511489006388226,0.743967429406856,1.0800737470187098,0.7796253127624642,0.663840711084021,0.882682774386034,0.673155457406895,1.18963168414081,1.17346832720138,0.8974707802483259,0.887237084179782,0.7302979566145308,0.413041697770067,0.43215987442365994,0.530545479113254
Latin America & Caribbean,Barbados,BRB,Natural gas rents (% of GDP),High income,,,,,9.141090670481451e-05,0.000448030943671381,0.000663838646228084,0.000341684194770955,0.0005101201079372441,0.00174168310440603,0.00217060447614105,0.0015924202051656698,0.000626006361686136,0.0015897326257089698,0.00100777523732238,0.000796570199048901,0.000550022043880517,0.00023617002369927598,0.000273230928206507,0.008113705899538741,0.0165493798554874,0.0127168011346549,0.0108381094074103,0.0163712364231481,0.0100405341659841,0.0115683757962013,0.0138198741696205,0.0138472694716817,0.0103368592313306,0.0124443427728025,0.0169493857947992,0.0188915618946284,0.0161493943497645,0.0125503188223863,0.010336123655028999,0.0101270944916751,0.00962663195962606,0.00738092351481174,0.007082894037101209,0.0063121622681567,0.0048794309833246,0.0063188943946241105,0.00651403141315977,0.0059765272279427,0.00390947689763282,0.00235516722207252,0.001329603248834,0.00172105248139619,0.00260148920107619
Europe & Central Asia,Belarus,BLR,Natural gas rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,,,0.029287216526637003,0.0290697531180174,0.0215967648169072,0.0260742972438261,0.0240094532806721,0.0234031621730456,0.0261083522536772,0.0271084935849447,0.0106254854517192,0.0105738669104564,0.0527245041083628,0.100883087795074,0.0634460795140642,0.058806462413420996,0.0386557558540505,0.0285329247231593,0.0421076270461709,0.0330526864199752,0.0370911550502239,0.0390263026985207,0.0266792095201142,0.0409646545972598,0.0388334560201452,0.0365199323642218,0.0223317010059336,0.0224787733550563,0.0159031625503713,0.0190574761980269,0.0265787444936133
Europe & Central Asia,Belgium,BEL,Natural gas rents (% of GDP),High income,0.000132471567520526,0.000158380642004121,0.000172508648564269,0.000173558035903827,0.000765331410939784,0.0009310386960929289,0.000572924600318731,0.0005826407941810469,0.0005803119130781111,0.0009900103271836538,0.0014546488863888599,0.000930550704986084,0.00034347637684496,0.000668165776693731,0.00143108422590638,0.00144163097953436,0.000586390540031091,0.000288665310230417,0.00016108750349323799,0.000134888052673669,0.000144540080083661,9.98114837308555e-05,3.660008093883621e-05,3.4686881651004305e-05,6.41711411269776e-06,1.27809584302995e-06,1.3294071686920699e-05,1.11058797631581e-06,0.0,9.90278363635053e-07,3.18327601465929e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,Belize,BLZ,Natural gas rents (% of GDP),Upper middle income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Sub-Saharan Africa,Benin,BEN,Natural gas rents (% of GDP),Lower middle income,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North America,Bermuda,BMU,Natural gas rents (% of GDP),High income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
South Asia,Bhutan,BTN,Natural gas rents (% of GDP),Lower middle income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Latin America & Caribbean,Bolivia,BOL,Natural gas rents (% of GDP),Lower middle income,0.0041978652934555605,0.0042129259700878,0.0772632360536823,0.133313935337099,0.174506203092436,0.30925715868019704,0.268380718557327,0.100182620631388,0.109828681970575,0.389087822757983,0.8745717819763079,0.5821730879974539,0.268022591516577,0.7150427237013329,0.5137145235512159,0.5977918038613029,0.773682339479499,0.522569534613647,0.539817809565823,0.6819360460286831,0.816729372207656,0.7066266212211271,0.5205252096022229,0.5932754609426529,0.5292194843608511,0.4738418911260421,0.500308926805937,0.41714411456834705,0.34151845030528805,0.355020395600599,0.7055551169635229,1.17846262890134,1.40374210399003,1.5425416438642299,2.15443952136109,3.2520907038458104,3.7183529257698704,3.5945865983960403,3.38139206224024,2.90580777306961,2.5538118553849904,3.60030559601104,4.1825737583936204,4.44599823542328,3.13995620408163,1.9746394400661698,1.05590472258691,1.3031181362105901,1.82250475131752
Europe & Central Asia,Bosnia and Herzegovina,BIH,Natural gas rents (% of GDP),Upper middle income,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.66876430425777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sub-Saharan Africa,Botswana,BWA,Natural gas rents (% of GDP),Upper middle income,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Latin America & Caribbean,Brazil,BRA,Natural gas rents (% of GDP),Upper middle income,0.00019537658538078002,0.00028846922919439905,0.000260740274358688,0.000247668545833094,0.000747414811763425,0.00142411306094561,0.0012712585869997,0.000573086350011592,0.00085704437009929,0.00319499607466235,0.00670978877470788,0.0043472212205843104,0.0024545884717778,0.0124020904564758,0.0119318723825993,0.0143613543701385,0.0130089757334141,0.00934519801493772,0.00869910879262885,0.00850622070614174,0.00863029742125735,0.00656841053009205,0.009595540659405991,0.0119387014135086,0.00882478323815012,0.007108588963969971,0.008093235123853591,0.00899074257248849,0.00809384295401813,0.017238804964523,0.0223219172437954,0.0297010321352369,0.0356716631267989,0.0344658956834557,0.0340742998945599,0.0336896170105743,0.0354574242304542,0.0292686393913577,0.0346557406685946,0.0312313594906332,0.0248816231111834,0.0377871600383538,0.0531733485366724,0.0618096514268053,0.0485739969254379,0.0440022418612691,0.0273706321858879,0.0376959599557374,0.0613898074833592
Latin America & Caribbean,British Virgin Islands,VGB,Natural gas rents (% of GDP),High income,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,Brunei Darussalam,BRN,Natural gas rents (% of GDP),High income,0.0,0.0,0.0515023292230647,0.016143773899001002,1.34418753338814,6.327568424066699,7.5044641959325595,6.62443398286358,6.17581634938367,,6.665285609756871,2.54934595526067,0.31491035262656,1.91693050789404,2.54160952417007,3.4214166399029304,7.98857374685296,4.7620843360844995,3.92393899627944,4.14623797799419,5.70083346982807,3.79640385591011,2.62931628706807,3.4171775716574,4.17316812216041,4.49615839689248,5.13895253008731,4.9320298079846605,3.77828266727517,4.47080834816066,6.157787330401701,6.09452179036461,5.374714760304049,6.62463701592443,6.816224507635701,6.0176217055292405,5.90650217040217,5.7915482652729295,6.12550146108515,7.78728952753655,5.68976888526645,5.75195372458994,5.693767351453741,5.3927213720819696,7.10839231238847,11.689362730597502,8.221686633648849,8.66576687081185,13.6920592088289
